Ddate,Sales,Profit,Expenses
2012-07-01,94,21,41
2012-08-01,137,-160,67
2013-05-01,523,219,114
2013-05-01,169,82,55
2012-10-01,117,19,46
2012-11-01,63,8,20
2012-05-01,208,64,54
2013-09-01,130,41,39
2012-03-01,201,92,31
2013-01-01,168,50,44
2012-11-01,198,94,40
2012-07-01,196,41,47
2012-08-01,319,359,146
2012-08-01,65,16,36
2012-03-01,156,59,46
2013-04-01,565,484,121
2012-08-01,67,0,40
2012-12-01,246,136,67
2012-07-01,223,86,60
2012-08-01,536,193,91
2012-04-01,61,19,38
2013-01-01,207,50,88
2013-07-01,503,559,42
2012-01-01,266,331,40
2012-03-01,175,20,52
2012-02-01,129,79,31
2012-08-01,192,23,59
2012-02-01,178,0,62
2013-08-01,67,14,24
2012-04-01,244,101,82
2012-04-01,122,20,41
2013-10-01,346,149,40
2013-08-01,72,37,19
2012-10-01,67,10,20
2013-05-01,515,196,139
2013-02-01,277,143,55
2013-06-01,604,236,92
2013-05-01,81,18,22
2013-05-01,85,28,20
2012-01-01,174,82,38
2012-11-01,76,25,21
2012-05-01,112,32,22
2013-09-01,264,470,96
2012-10-01,204,94,49
2013-08-01,82,3,50
2012-08-01,128,23,47
2012-02-01,69,25,25
2013-05-01,119,30,60
2012-05-01,237,30,48
2013-02-01,93,10,57
2012-12-01,213,106,43
2013-04-01,120,41,24
2013-08-01,87,33,15
2013-04-01,211,63,48
2012-10-01,145,19,50
2012-03-01,97,6,26
2012-10-01,56,0,21
2013-11-01,54,8,43
2012-04-01,103,20,36
2012-10-01,69,-10,21
2012-12-01,135,45,43
2012-10-01,75,-11,15
2013-10-01,535,198,107
2013-08-01,673,643,118
2012-04-01,123,25,52
2012-11-01,60,30,20
2013-06-01,347,132,37
2013-11-01,58,18,45
2012-10-01,125,23,44
2012-12-01,117,23,37
2012-03-01,219,82,35
2012-05-01,118,27,22
2012-07-01,135,33,51
2013-05-01,560,303,133
2013-10-01,549,218,132
2012-07-01,59,1,34
2012-05-01,198,39,56
2013-06-01,445,263,119
2013-02-01,502,469,84
2012-08-01,78,11,23
2013-03-01,316,189,150
2012-05-01,115,28,42
2012-02-01,131,48,39
2012-01-01,84,29,21
2012-02-01,184,105,39
2012-10-01,539,182,112
2012-03-01,106,6,47
2012-05-01,96,19,25
2013-11-01,236,65,42
2012-03-01,111,26,39
2012-08-01,73,25,24
2012-03-01,262,101,55
2012-01-01,130,40,48
2013-05-01,58,32,18
2012-05-01,176,124,40
2013-08-01,71,30,18
2013-01-01,120,30,39
2012-04-01,172,61,49
2012-05-01,97,14,33
2012-08-01,269,22,129
2013-11-01,81,39,44
2012-12-01,106,17,22
2012-01-01,137,72,45
2013-09-01,156,40,27
2012-11-01,129,73,54
2013-01-01,304,131,53
2012-08-01,97,20,52
2013-11-01,230,115,51
2012-02-01,208,92,39
2013-04-01,180,54,53
2012-08-01,299,105,45
2012-02-01,104,30,22
2012-10-01,535,144,91
2013-02-01,247,114,57
2012-02-01,44,22,18
2012-04-01,108,14,35
2012-10-01,304,123,43
2013-05-01,239,106,51
2012-01-01,144,43,42
2012-02-01,70,0,40
2012-11-01,399,127,86
2012-03-01,188,68,47
2012-08-01,141,36,57
2012-02-01,117,29,50
2013-09-01,87,34,38
2012-12-01,134,18,44
2012-01-01,147,22,47
2012-01-01,124,-20,104
2013-06-01,110,23,36
2013-08-01,100,27,29
2012-01-01,186,98,47
2013-08-01,84,31,21
2012-10-01,316,91,46
2012-08-01,126,30,43
2012-01-01,147,-8,58
2012-10-01,204,85,42
2013-08-01,63,-313,25
2012-10-01,70,-5,20
2012-10-01,29,10,17
2013-01-01,144,46,67
2012-10-01,81,2,16
2012-09-01,162,12,74
2013-05-01,120,38,38
2013-09-01,142,41,36
2013-05-01,74,24,26
2013-02-01,140,55,29
2012-02-01,194,69,82
2012-05-01,140,29,50
2013-08-01,21,-3,19
2012-11-01,152,43,54
2013-07-01,84,27,19
2013-07-01,292,123,41
2013-05-01,83,38,20
2012-02-01,302,96,34
2012-01-01,125,19,63
2012-02-01,137,43,47
2012-07-01,307,95,48
2013-12-01,134,46,29
2012-01-01,198,88,50
2012-03-01,100,25,32
2012-02-01,163,43,57
2012-10-01,201,30,62
2012-10-01,292,87,67
2012-05-01,115,27,30
2012-11-01,69,-2,25
2013-08-01,77,21,16
2012-02-01,122,18,42
2013-06-01,522,205,39
2012-05-01,186,27,62
2012-01-01,271,77,91
2012-04-01,110,15,38
2012-06-01,293,129,110
2012-05-01,199,53,56
2012-08-01,84,23,42
2012-10-01,247,103,58
2013-09-01,130,31,37
2012-08-01,336,122,71
2012-12-01,68,22,20
2012-08-01,269,107,61
2012-02-01,95,15,23
2012-05-01,111,32,18
2012-06-01,124,49,57
2012-01-01,139,-1,44
2012-10-01,93,4,38
2013-09-01,254,91,50
2012-02-01,48,22,22
2012-10-01,116,23,62
2012-01-01,160,93,46
2012-02-01,54,18,24
2013-09-01,157,89,42
2013-01-01,403,137,81
2013-05-01,497,230,104
2012-05-01,114,37,45
2012-10-01,227,22,58
2013-02-01,91,10,49
2012-08-01,518,205,101
2013-11-01,73,0,22
2012-07-01,323,84,63
2012-02-01,130,43,65
2013-02-01,204,90,53
2013-09-01,264,53,53
2013-01-01,326,171,55
2012-02-01,281,104,32
2013-01-01,139,59,40
2013-08-01,62,18,16
2013-03-01,647,329,105
2012-03-01,278,105,63
2013-02-01,264,80,58
2013-05-01,80,40,17
2012-08-01,323,86,44
2012-05-01,198,31,58
2012-01-01,185,-128,56
2012-10-01,296,80,42
2012-08-01,644,349,140
2012-08-01,102,9,22
2012-10-01,35,-7,14
2012-05-01,138,32,35
2012-03-01,96,22,19
2013-01-01,260,89,113
2012-03-01,105,24,34
2012-10-01,298,97,51
2012-10-01,262,72,62
2012-04-01,121,30,64
2013-12-01,127,36,31
2012-02-01,112,25,56
2012-11-01,81,23,22
2013-08-01,81,31,21
2012-07-01,50,13,16
2012-02-01,119,21,25
2013-08-01,74,28,22
2012-09-01,248,17,110
2013-05-01,542,280,128
2013-08-01,245,71,72
2012-10-01,118,-8,67
2012-02-01,182,-50,101
2013-08-01,72,31,24
2013-12-01,127,43,30
2013-05-01,173,49,36
2012-09-01,178,37,41
2013-02-01,159,32,43
2012-05-01,191,23,57
2013-01-01,235,58,45
2012-10-01,84,3,20
2012-12-01,87,-8,22
2012-08-01,341,174,174
2012-10-01,54,-12,17
2013-07-01,22,20,17
2012-03-01,173,35,52
2013-09-01,143,32,47
2013-05-01,543,147,98
2012-05-01,108,39,19
2013-09-01,312,526,87
2013-08-01,69,21,19
2013-06-01,100,25,37
2012-01-01,157,36,47
2012-05-01,130,42,37
2012-10-01,118,92,34
2012-08-01,198,34,61
2012-10-01,173,84,47
2012-02-01,105,30,27
2012-02-01,167,46,55
2012-08-01,343,160,128
2013-05-01,182,44,44
2013-01-01,486,109,87
2012-11-01,259,106,56
2012-08-01,82,14,35
2012-07-01,61,3,33
2012-05-01,120,27,21
2012-11-01,86,20,21
2012-01-01,230,71,80
2012-10-01,284,119,43
2012-09-01,74,-12,39
2013-06-01,216,81,29
2012-11-01,88,20,23
2012-10-01,124,1,53
2013-06-01,69,29,44
2013-01-01,242,103,34
2013-01-01,447,120,85
2013-08-01,97,9,31
2013-08-01,76,34,20
2012-03-01,58,5,30
2012-02-01,321,146,120
2012-05-01,206,42,56
2012-08-01,217,81,46
2013-08-01,105,27,36
2013-01-01,229,45,45
2012-02-01,273,128,106
2012-10-01,306,126,59
2012-07-01,244,130,66
2012-01-01,121,10,47
2013-01-01,267,134,88
2012-08-01,314,123,141
2012-08-01,155,62,64
2013-05-01,107,44,26
2012-05-01,118,28,38
2013-05-01,158,55,48
2012-08-01,138,40,49
2013-07-01,110,39,33
2013-07-01,83,24,41
2012-04-01,154,42,38
2012-01-01,179,64,87
2013-09-01,212,119,36
2012-08-01,321,116,50
2012-12-01,76,-8,18
2013-09-01,160,55,54
2012-05-01,172,38,46
2012-01-01,68,43,22
2013-05-01,59,39,18
2012-05-01,65,10,18
2012-02-01,57,13,25
2013-01-01,292,174,51
2012-02-01,121,-11,42
2012-05-01,130,18,54
2013-09-01,315,133,38
2013-08-01,48,10,22
2013-03-01,642,340,121
2013-01-01,208,78,36
2013-02-01,194,56,52
2013-10-01,203,85,34
2012-03-01,118,78,35
2012-02-01,242,87,38
2013-03-01,144,31,52
2013-08-01,91,41,23
2012-08-01,142,16,72
2012-02-01,52,-371,46
2012-01-01,63,38,22
2013-01-01,128,60,28
2013-06-01,499,332,116
2012-09-01,124,15,59
2012-02-01,304,123,39
2012-10-01,128,60,48
2013-05-01,491,162,100
2013-08-01,122,10,36
2013-08-01,72,15,21
2012-02-01,43,13,20
2013-06-01,142,40,52
2013-01-01,147,-3,52
2012-08-01,535,190,185
2012-12-01,554,304,145
2012-04-01,177,46,39
2012-11-01,71,2,25
2012-02-01,286,339,130
2012-08-01,84,23,23
2012-07-01,138,21,72
2013-09-01,93,43,33
2012-09-01,625,166,140
2012-12-01,92,8,35
2012-02-01,119,43,27
2013-03-01,215,218,35
2012-02-01,131,93,40
2012-01-01,91,10,26
2013-08-01,84,23,24
2012-08-01,69,12,19
2012-08-01,84,10,16
2013-10-01,335,175,106
2012-04-01,85,5,37
2012-08-01,603,233,184
2013-11-01,144,60,40
2013-03-01,324,94,88
2012-05-01,137,24,48
2012-05-01,136,35,39
2012-04-01,81,3,37
2012-02-01,186,-31,91
2012-04-01,118,-10,58
2013-05-01,61,56,24
2012-08-01,117,-2,43
2013-02-01,326,90,86
2013-01-01,261,92,100
2012-10-01,55,3,24
2013-09-01,669,204,127
2012-07-01,134,10,65
2012-11-01,53,36,28
2012-11-01,77,15,25
2012-08-01,196,80,56
2012-02-01,184,61,62
2013-08-01,63,28,18
2013-06-01,454,162,115
2013-11-01,169,44,46
2012-12-01,132,12,40
2012-05-01,498,192,92
2013-07-01,253,120,44
2013-09-01,141,32,52
2013-12-01,620,343,127
2012-01-01,191,25,62
2012-07-01,139,30,44
2012-05-01,93,24,38
2012-08-01,60,16,18
2013-06-01,512,357,86
2012-02-01,148,66,37
2013-01-01,497,439,42
2012-02-01,198,115,41
2012-05-01,182,35,59
2013-04-01,155,78,43
2013-05-01,119,41,45
2013-09-01,208,45,43
2012-04-01,121,27,37
2013-01-01,421,140,87
2012-11-01,117,26,23
2012-04-01,86,2,37
2012-10-01,313,87,46
2012-11-01,79,32,21
2013-01-01,173,57,68
2012-10-01,111,19,58
2012-01-01,184,85,39
2013-03-01,210,38,56
2012-02-01,110,18,50
2012-04-01,137,24,36
2012-01-01,160,-11,112
2012-03-01,127,20,36
2013-05-01,48,-18,42
2013-05-01,519,268,126
2012-11-01,275,119,41
2012-03-01,53,3,38
2012-05-01,196,50,47
2013-01-01,473,198,104
2012-02-01,179,1,56
2013-05-01,113,30,28
2012-04-01,115,13,28
2013-05-01,182,60,64
2013-08-01,74,16,19
2012-12-01,156,48,45
2013-05-01,119,44,21
2012-08-01,322,34,70
2013-05-01,129,48,39
2013-08-01,67,24,17
2012-03-01,137,7,33
2012-10-01,187,44,63
2012-12-01,104,-3,33
2013-12-01,78,37,35
2012-03-01,213,80,43
2012-08-01,128,1,58
2012-04-01,123,27,30
2012-10-01,187,43,44
2012-10-01,537,223,57
2012-08-01,111,22,44
2012-07-01,133,5,65
2012-02-01,202,49,34
2012-10-01,116,14,47
2012-10-01,256,124,57
2013-11-01,88,12,29
2012-04-01,93,-14,39
2013-02-01,104,43,21
2013-08-01,578,227,120
2012-01-01,95,26,26
2012-08-01,124,15,46
2013-01-01,192,63,27
2013-04-01,170,67,44
2013-08-01,67,3,27
2013-06-01,150,47,37
2013-06-01,152,22,54
2012-08-01,252,37,48
2012-09-01,94,-7,76
2013-08-01,86,28,19
2012-04-01,132,85,29
2012-05-01,114,32,40
2012-10-01,176,61,47
2013-08-01,247,58,62
2013-12-01,563,204,129
2013-10-01,588,203,122
2013-02-01,166,13,54
2013-05-01,536,286,116
2012-12-01,120,15,45
2012-02-01,149,79,71
2012-05-01,185,98,49
2013-05-01,67,36,25
2013-08-01,102,30,18
2013-01-01,197,99,43
2013-03-01,348,156,35
2012-01-01,80,16,23
2012-12-01,126,27,44
2012-08-01,78,1,40
2012-10-01,196,36,70
2013-01-01,266,119,50
2013-09-01,134,30,52
2013-12-01,67,24,30
2012-12-01,23,2,20
2012-07-01,137,12,45
2012-12-01,59,25,17
2013-02-01,101,63,28
2013-10-01,680,559,144
2013-06-01,538,277,89
2013-01-01,151,48,45
2012-08-01,511,143,132
2013-09-01,582,235,113
2013-01-01,141,45,45
2013-09-01,683,383,99
2013-05-01,125,37,38
2012-01-01,126,45,33
2012-01-01,213,99,47
2013-08-01,58,20,17
2012-03-01,126,39,71
2013-02-01,252,34,62
2013-02-01,143,-6,49
2013-08-01,145,41,48
2013-10-01,653,246,115
2013-01-01,150,53,37
2012-10-01,517,180,144
2012-01-01,120,-7,61
2012-03-01,122,30,35
2012-07-01,131,27,48
2012-02-01,98,18,24
2013-05-01,67,30,18
2012-01-01,224,93,42
2012-08-01,190,42,146
2012-10-01,152,78,44
2012-08-01,274,84,70
2012-10-01,57,5,13
2012-08-01,97,15,35
2013-09-01,82,30,20
2012-05-01,38,35,16
2012-05-01,137,36,23
2013-03-01,318,155,40
2013-05-01,90,18,18
2012-11-01,68,15,18
2013-02-01,265,121,69
2013-01-01,203,61,49
2012-05-01,123,31,30
2013-01-01,485,148,112
2012-08-01,309,105,56
2013-05-01,131,42,48
2013-01-01,490,139,100
2012-02-01,186,105,39
2013-09-01,321,120,34
2012-02-01,107,27,23
2012-01-01,103,22,42
2012-07-01,310,94,45
2012-02-01,60,9,21
2013-03-01,348,310,126
2012-02-01,230,77,37
2013-08-01,86,20,20
2012-05-01,133,26,44
2012-01-01,71,-11,40
2013-10-01,526,199,119
2012-02-01,132,42,27
2013-10-01,352,172,115
2012-12-01,120,22,42
2013-01-01,388,130,108
2012-04-01,118,19,36
2012-08-01,107,8,49
2012-10-01,180,62,62
2013-03-01,329,180,96
2012-07-01,132,17,29
2013-01-01,455,194,96
2012-02-01,175,5,61
2012-08-01,234,93,68
2012-07-01,108,4,47
2012-05-01,190,23,59
2013-02-01,96,12,26
2013-04-01,604,293,109
2012-04-01,75,4,29
2012-03-01,127,-9,90
2012-01-01,82,14,25
2012-03-01,170,107,41
2013-08-01,96,5,24
2012-01-01,148,-4,55
2013-03-01,126,37,44
2012-02-01,178,79,38
2013-10-01,304,123,55
2013-01-01,247,143,34
2012-08-01,136,17,41
2013-02-01,47,42,17
2012-04-01,108,47,22
2012-11-01,56,15,17
2013-08-01,65,19,17
2012-11-01,150,36,39
2012-08-01,63,9,17
2012-01-01,223,121,98
2012-07-01,266,67,54
2012-05-01,126,16,51
2012-03-01,154,29,57
2012-05-01,112,24,52
2012-02-01,72,15,23
2012-07-01,56,4,27
2013-10-01,55,37,20
2012-12-01,599,289,140
2012-02-01,37,16,23
2013-09-01,278,83,44
2013-11-01,73,35,24
2012-09-01,90,-2,39
2012-07-01,142,26,48
2013-09-01,144,54,30
2012-10-01,322,114,42
2012-12-01,586,208,139
2012-05-01,120,28,41
2012-04-01,72,6,36
2012-02-01,129,54,38
2013-08-01,66,15,16
2013-05-01,139,50,37
2012-07-01,163,7,54
2012-01-01,284,149,35
2012-10-01,117,1,39
2012-02-01,210,29,87
2012-02-01,267,91,101
2013-09-01,170,74,49
2013-05-01,57,41,21
2013-09-01,229,113,58
2013-02-01,234,89,42
2012-02-01,109,50,24
2012-02-01,226,105,40
2012-02-01,107,19,22
2012-02-01,119,12,53
2012-03-01,98,14,17
2013-02-01,237,110,87
2012-03-01,266,36,93
2012-05-01,195,56,47
2013-02-01,86,-1,44
2012-12-01,543,247,149
2013-02-01,144,64,43
2012-07-01,184,81,50
2013-10-01,679,271,121
2013-11-01,73,37,30
2012-02-01,138,64,39
2012-07-01,466,163,102
2012-04-01,120,-4,63
2012-12-01,146,36,47
2013-01-01,468,163,85
2013-10-01,303,120,117
2012-04-01,190,26,54
2013-03-01,723,476,138
2012-02-01,125,65,45
2012-07-01,202,69,65
2012-12-01,150,28,42
2013-06-01,315,133,56
2012-12-01,182,36,46
2012-05-01,111,29,21
2012-02-01,92,38,25
2012-06-01,107,36,27
2013-01-01,442,118,94
2012-02-01,110,13,45
2012-07-01,681,322,168
2012-09-01,133,11,57
2012-08-01,262,17,73
2012-05-01,268,113,62
2012-10-01,117,32,56
2013-01-01,200,92,43
2012-11-01,70,2,23
2012-02-01,189,-3,101
2013-01-01,543,154,143
2013-05-01,58,52,25
2012-11-01,50,-2,22
2013-06-01,311,134,60
2012-08-01,79,49,24
2012-04-01,128,13,80
2012-09-01,77,-8,42
2012-04-01,128,-9,62
2012-01-01,136,69,25
2013-01-01,127,47,36
2012-02-01,169,59,118
2012-02-01,124,51,48
2012-04-01,140,0,78
2013-08-01,139,41,43
2012-12-01,103,34,47
2012-11-01,118,64,40
2013-06-01,461,158,91
2012-02-01,306,118,76
2012-03-01,186,103,32
2012-08-01,114,32,45
2012-01-01,194,23,48
2013-05-01,93,38,21
2013-12-01,671,357,131
2012-03-01,60,-24,28
2012-05-01,185,36,48
2013-08-01,153,37,43
2013-05-01,58,20,17
2013-08-01,55,18,13
2012-10-01,109,11,43
2012-01-01,128,42,20
2013-05-01,110,34,22
2012-04-01,106,23,19
2013-09-01,328,136,33
2013-01-01,442,133,117
2012-08-01,265,52,151
2013-08-01,71,-1,13
2012-07-01,120,-1,51
2013-10-01,641,232,115
2012-03-01,159,40,41
2012-03-01,202,78,49
2012-10-01,110,18,38
2012-08-01,70,9,41
2012-02-01,127,32,47
2012-08-01,327,123,56
2013-09-01,298,140,48
2012-02-01,223,95,36
2013-11-01,451,139,89
2012-08-01,255,105,61
2013-04-01,116,44,38
2012-07-01,53,17,15
2013-10-01,584,199,131
2013-04-01,135,72,28
2013-08-01,318,120,66
2013-05-01,68,32,23
2012-05-01,134,37,40
2012-02-01,127,13,37
2012-10-01,203,35,65
2012-02-01,163,71,26
2013-03-01,257,137,36
2012-08-01,352,179,76
2012-02-01,56,2,23
2013-10-01,306,149,109
2013-10-01,363,200,117
2012-12-01,115,6,53
2012-11-01,72,5,29
2013-07-01,49,26,17
2012-04-01,183,34,42
2013-06-01,509,193,90
2013-11-01,296,169,89
2012-02-01,116,29,53
2013-05-01,54,25,18
2012-10-01,109,18,39
2013-03-01,133,44,24
2013-03-01,317,138,41
2013-09-01,90,56,31
2012-11-01,94,33,21
2013-09-01,65,23,15
2012-10-01,114,10,48
2012-04-01,54,16,22
2012-12-01,220,105,46
2012-01-01,87,4,26
2012-08-01,232,99,46
2013-10-01,301,160,40
2012-10-01,99,49,39
2012-11-01,64,9,21
2013-08-01,277,120,57
2012-11-01,71,14,21
2013-01-01,190,59,43
2012-12-01,114,-7,68
2013-05-01,60,46,19
2012-04-01,114,39,31
2012-12-01,555,242,56
2012-03-01,58,0,28
2013-08-01,104,24,35
2013-09-01,81,25,33
2012-10-01,268,31,63
2012-03-01,96,41,22
2013-05-01,565,157,133
2013-09-01,93,29,35
2012-08-01,191,59,48
2012-08-01,570,262,101
2012-02-01,278,104,57
2012-05-01,190,41,56
2012-01-01,189,104,37
2012-11-01,66,3,22
2012-07-01,590,269,95
2013-02-01,134,44,52
2012-11-01,118,28,18
2012-10-01,54,4,20
2013-02-01,132,60,43
2013-02-01,100,-1,46
2013-08-01,83,17,23
2013-09-01,102,53,40
2013-01-01,146,30,36
2012-12-01,123,60,42
2012-12-01,63,21,15
2013-10-01,243,74,53
2013-05-01,72,43,20
2012-01-01,243,106,40
2012-11-01,83,31,21
2012-10-01,60,20,19
2012-02-01,118,33,48
2013-02-01,267,126,56
2012-05-01,130,34,44
2013-10-01,550,161,112
2012-12-01,305,101,61
2013-05-01,125,1,67
2013-12-01,73,35,31
2012-03-01,174,75,49
2012-02-01,186,64,61
2012-12-01,85,5,26
2012-10-01,196,88,56
2013-09-01,81,45,16
2012-12-01,137,35,37
2012-03-01,99,22,40
2013-02-01,212,110,49
2012-08-01,236,43,50
2013-04-01,215,68,38
2012-10-01,121,58,36
2013-03-01,146,48,52
2012-08-01,374,118,162
2012-12-01,291,155,48
2013-10-01,477,171,83
2012-10-01,114,-8,45
2012-03-01,185,3,106
2012-03-01,92,25,32
2012-07-01,306,60,151
2013-02-01,236,94,54
2013-02-01,99,41,42
2012-11-01,85,36,24
2013-09-01,205,117,40
2013-03-01,251,102,35
2012-02-01,121,23,50
2012-11-01,434,179,94
2012-08-01,88,21,20
2012-08-01,181,49,50
2012-05-01,117,33,39
2013-05-01,63,49,17
2012-10-01,88,3,37
2012-10-01,121,4,54
2012-03-01,127,19,34
2013-01-01,224,81,64
2012-10-01,173,11,56
2012-07-01,301,169,141
2012-04-01,58,23,19
2012-02-01,105,18,25
2012-08-01,342,160,46
2013-07-01,89,26,35
2013-06-01,253,117,40
2012-01-01,70,17,23
2012-04-01,155,36,55
2013-01-01,144,50,48
2013-11-01,299,162,108
2012-08-01,64,-2,16
2012-03-01,202,67,79
2012-10-01,289,177,41
2012-01-01,161,55,98
2013-05-01,460,164,87
2013-11-01,75,34,24
2013-08-01,82,48,32
2012-04-01,129,19,35
2012-10-01,119,17,48
2012-02-01,282,88,46
2013-10-01,605,333,117
2012-10-01,65,16,21
2012-05-01,173,43,48
2012-01-01,249,88,100
2012-12-01,593,440,141
2013-02-01,321,113,101
2012-05-01,108,24,21
2013-08-01,106,35,21
2013-02-01,209,109,27
2012-05-01,128,32,45
2012-02-01,173,40,51
2012-05-01,139,43,57
2012-12-01,97,11,22
2013-05-01,111,39,38
2013-11-01,73,18,25
2012-04-01,136,28,35
2012-01-01,75,10,27
2012-02-01,199,67,35
2012-12-01,274,102,47
2012-10-01,59,25,40
2012-10-01,272,91,64
2013-03-01,230,102,55
2012-07-01,130,26,29
2013-01-01,109,55,22
2012-03-01,203,12,56
2012-01-01,251,70,83
2012-08-01,318,195,45
2013-01-01,101,27,25
2012-01-01,176,46,62
2012-02-01,127,30,37
2013-02-01,456,148,76
2013-08-01,80,38,17
2013-04-01,237,146,47
2012-02-01,128,1,58
2013-10-01,335,126,58
2012-02-01,119,-5,36
2012-02-01,293,80,42
2013-08-01,144,62,46
2012-02-01,166,90,44
2012-08-01,504,167,94
2012-02-01,125,-15,58
2012-09-01,99,-25,83
2013-11-01,103,-7,40
2012-12-01,118,32,44
2013-05-01,155,47,41
2013-05-01,49,44,15
2013-07-01,286,105,41
2012-01-01,146,20,41
2013-01-01,268,57,68
2012-02-01,177,80,55
2013-05-01,106,41,16
2013-05-01,581,190,121
2013-11-01,296,108,38
2012-02-01,135,22,45
2012-10-01,146,31,46
2012-08-01,455,147,103
2012-08-01,337,104,56
2012-02-01,100,16,24
2012-02-01,112,27,20
2013-08-01,93,38,42
2013-02-01,228,98,52
2013-07-01,64,26,17
2013-10-01,615,185,89
2013-01-01,170,96,50
2012-03-01,130,52,32
2012-12-01,144,-1,120
2013-01-01,251,0,69
2013-03-01,245,113,42
2013-10-01,327,145,104
2012-05-01,285,140,64
2013-01-01,130,51,44
2013-08-01,49,29,17
2013-04-01,184,47,40
2013-04-01,131,-20,72
2013-11-01,59,-8,49
2012-02-01,119,37,47
2012-02-01,120,47,37
2012-12-01,111,8,41
2012-10-01,219,42,71
2012-10-01,65,17,22
2013-03-01,236,-58,83
2012-02-01,224,76,58
2012-04-01,55,20,26
2012-08-01,200,42,63
2012-02-01,119,42,23
2012-10-01,201,31,62
2012-10-01,162,32,59
2012-02-01,148,-7,56
2012-03-01,60,21,33
2012-08-01,244,29,66
2013-01-01,170,41,34
2012-10-01,321,38,64
2012-12-01,143,44,51
2012-02-01,107,36,19
2012-03-01,119,1,81
2012-05-01,156,31,36
2012-08-01,88,24,41
2012-02-01,130,65,43
2013-09-01,215,65,43
2013-05-01,92,39,18
2012-02-01,268,59,80
2012-10-01,54,-4,41
2012-12-01,73,2,16
2013-09-01,192,38,50
2012-02-01,137,57,48
2012-02-01,56,18,23
2012-05-01,143,36,39
2012-02-01,274,121,90
2012-10-01,115,-4,46
2013-08-01,330,67,166
2012-03-01,261,93,52
2012-02-01,131,23,24
2013-09-01,161,29,38
2012-03-01,86,26,34
2012-02-01,224,84,37
2012-12-01,514,197,44
2013-01-01,207,106,50
2012-08-01,50,6,17
2013-09-01,71,54,30
2012-02-01,132,11,54
2012-02-01,56,35,22
2012-11-01,243,45,45
2013-05-01,187,53,54
2012-02-01,221,80,41
2013-09-01,73,31,18
2012-01-01,139,27,47
2012-10-01,58,3,26
2012-02-01,214,119,36
2013-04-01,121,51,44
2013-04-01,144,55,43
2012-07-01,120,25,53
2012-10-01,148,30,43
2013-05-01,104,23,23
2012-05-01,172,47,54
2013-02-01,160,55,64
2012-10-01,149,19,40
2013-11-01,126,51,53
2013-12-01,299,151,60
2012-12-01,184,26,64
2013-01-01,259,57,115
2013-08-01,82,26,20
2012-04-01,197,12,114
2012-04-01,197,75,80
2013-10-01,328,114,101
2012-10-01,169,54,49
2012-08-01,509,142,97
2012-02-01,111,-14,74
2013-08-01,17,2,20
2013-05-01,113,-23,72
2013-09-01,158,40,53
2013-09-01,230,94,48
2012-07-01,621,251,68
2013-02-01,94,29,25
2012-08-01,56,17,20
2013-05-01,161,57,48
2013-02-01,166,6,59
2012-03-01,47,44,28
2012-03-01,90,16,31
2013-01-01,252,56,69
2013-05-01,588,283,115
2012-01-01,127,26,50
2013-05-01,441,317,84
2012-08-01,61,17,17
2012-08-01,75,-3,43
2013-02-01,170,40,50
2013-05-01,152,48,39
2012-03-01,105,38,40
2013-07-01,595,220,125
2012-01-01,194,62,55
2013-11-01,130,-5,45
2012-08-01,198,51,63
2012-08-01,356,151,66
2012-02-01,112,9,25
2012-08-01,339,159,130
2012-11-01,483,116,103
2012-06-01,485,166,99
2012-08-01,139,16,44
2012-08-01,281,55,75
2012-02-01,61,15,23
2013-02-01,76,21,15
2013-10-01,331,133,64
2012-03-01,195,35,57
2013-11-01,89,46,24
2013-03-01,220,91,56
2012-05-01,135,40,40
2012-10-01,256,115,51
2012-12-01,161,8,50
2012-11-01,66,-1,112
2012-04-01,118,14,33
2012-05-01,208,42,61
2012-12-01,184,82,46
2013-03-01,262,98,49
2012-04-01,104,14,48
2013-08-01,85,-2,20
2012-08-01,129,22,28
2013-09-01,80,37,33
2013-03-01,120,47,39
2013-09-01,90,42,23
2012-02-01,118,11,59
2013-05-01,591,226,118
2012-01-01,59,25,19
2012-05-01,106,13,44
2012-02-01,266,208,110
2013-08-01,17,0,10
2013-09-01,331,142,48
2012-02-01,477,133,87
2013-01-01,569,200,44
2012-09-01,146,9,52
2012-10-01,206,88,60
2013-05-01,487,219,92
2012-10-01,61,1,22
2012-05-01,224,109,55
2013-09-01,220,137,41
2012-04-01,120,35,48
2012-08-01,153,16,59
2012-02-01,96,31,46
2013-05-01,166,51,37
2013-05-01,66,53,22
2012-02-01,121,28,24
2012-01-01,143,70,49
2012-09-01,166,17,75
2012-08-01,84,17,35
2013-01-01,82,37,18
2012-12-01,309,422,146
2013-06-01,517,193,100
2012-08-01,328,95,55
2012-05-01,136,21,37
2012-04-01,119,33,50
2013-05-01,449,183,101
2013-09-01,89,31,20
2013-09-01,552,205,38
2013-01-01,147,40,54
2012-10-01,131,81,41
2012-12-01,281,73,64
2012-10-01,191,27,69
2012-03-01,118,10,36
2012-11-01,61,-14,40
2012-01-01,147,54,55
2013-08-01,98,12,16
2013-05-01,120,47,21
2013-05-01,117,50,36
2013-07-01,290,121,61
2013-12-01,107,24,35
2012-08-01,62,21,20
2013-07-01,48,29,17
2013-11-01,76,37,44
2013-01-01,132,34,44
2012-10-01,456,135,83
2013-09-01,86,38,35
2013-08-01,356,548,156
